N,scenario,seed,method,C_BS,status,error,obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,avg_delay_h,delay_cost,emissions_total_kg,emissions_total_tCO2,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,avg_stay_h,masking_rate
100,U,6,CG+IR,0.95,ok,,356658.5859327037,14.651283799998055,0.0,1.1503868951188587e-05,0.0011503868951188586,356654.4829790708,356654.4829790708,356658.5859327037,0.0011503868951188586,0.0,0,0,0.0,0.0,0,43388,1,14.651283799998055,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,43388,0.0,0.0,0,356658.5859327037,0.0,18,95326.38874959423,0.0,95326.38874959423,0.2222222222222222,0.0,0.7777777777777778,0.0,46,141520.6988832236,0.0,141520.6988832236,0.1956521739130435,0.0,0.8043478260869565,0.0,16,50811.49829988606,0.0,50811.49829988606,0.0,0.0,1.0,0.0,20,69000.0,0.0,69000.0,0.05,0.0,0.95,0.0,6,4,0.08417880647357283,45.06691360109119,14.221787177597612,1,3,0.16246432841157443,4,1,0.09768527686845528,0,0,0.0,1,0,0.05,0.004103838444914345,0.0,298827.4548747137,298.8274548747137,14,0,86,0.14,0.0,0.86,356658.5859327037,356658.5859327037,14.221787177597612,0.08417880647357283
100,U,7,CG+IR,0.95,ok,,369398.4604505121,15.594319600000745,0.0,1.3103067590901993e-05,0.0013103067590901993,369393.62019751687,369393.62019751687,369398.4604505121,0.0013103067590901993,0.0,0,0,0.0,0.0,0,45148,1,15.594319600000745,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45148,0.0,0.0,0,369398.4604505121,0.0,21,115804.89772892286,0.0,115804.89772892286,0.14285714285714285,0.0,0.8571428571428571,0.0,54,168662.46173625698,0.0,168662.46173625698,0.16666666666666666,0.0,0.8333333333333334,0.0,10,30931.100985332367,0.0,30931.100985332367,0.0,0.0,1.0,0.0,15,54000.0,0.0,54000.0,0.0,0.0,1.0,0.0,4,6,0.07335363572885518,45.53848637772421,14.525731231248457,2,1,0.12774190919479073,2,5,0.08616265703323914,0,0,0.0,0,0,0.0,0.00585833973353278,0.0,307081.7996096379,307.08179960963787,12,0,88,0.12,0.0,0.88,369398.4604505121,369398.4604505121,14.525731231248457,0.07335363572885518
100,U,8,CG+IR,0.95,ok,,364657.39485052915,15.509929699997883,0.0,2.141675740727953e-05,0.002141675740727953,364649.58507156686,364649.58507156686,364657.39485052915,0.002141675740727953,0.0,0,0,0.0,0.0,0,45587,1,15.509929699997883,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45587,0.0,0.0,0,364657.39485052915,0.0,19,94281.78376129398,0.0,94281.78376129398,0.2631578947368421,0.0,0.7368421052631579,0.0,61,205799.64921995535,0.0,205799.64921995535,0.08196721311475409,0.0,0.9180327868852459,0.0,9,27975.96186927982,0.0,27975.96186927982,0.0,0.0,1.0,0.0,11,36600.0,0.0,36600.0,0.09090909090909091,0.0,0.9090909090909091,0.0,6,4,0.08484925942198168,50.524810720594374,14.721935750084713,2,3,0.20096290911486928,3,1,0.06010869949205988,0,0,0.0,1,0,0.09090909090909091,0.0007293546282191698,0.0,302944.42268683744,302.9444226868374,11,0,89,0.11,0.0,0.89,364657.39485052915,364657.39485052915,14.721935750084713,0.08484925942198168
100,U,9,CG+IR,0.95,ok,,355290.16098513495,13.376927200006321,0.0,0.0,0.0,355290.16098513495,355290.16098513495,355290.16098513495,0.0,0.0,0,0,0.0,0.0,0,41005,1,13.376927200006321,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,41005,0.0,0.0,0,355290.16098513495,0.0,19,97199.31984516581,0.0,97199.31984516581,0.21052631578947367,0.0,0.7894736842105263,0.0,43,130537.98335916054,0.0,130537.98335916054,0.18604651162790697,0.0,0.813953488372093,0.0,24,77152.85778080871,0.0,77152.85778080871,0.0,0.0,1.0,0.0,14,50400.0,0.0,50400.0,0.0,0.0,1.0,0.0,3,6,0.06282466647849975,37.99182303084821,14.087264525548003,1,3,0.13036643983715407,2,3,0.08850009978939645,0,0,0.0,0,0,0.0,0.004408809913529552,0.0,296450.81673255994,296.45081673255993,12,0,88,0.12,0.0,0.88,355290.16098513495,355290.16098513495,14.087264525548003,0.06282466647849975
100,U,10,CG+IR,0.95,ok,,353324.3033882291,14.81841130000248,0.0,2.7798304513579405e-05,0.0027798304513579407,353314.4815716515,353314.4815716515,353324.3033882291,0.0027798304513579407,0.0,0,0,0.0,0.0,0,42844,1,14.81841130000248,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,42844,0.0,0.0,0,353324.3033882291,0.0,18,98257.9563069528,0.0,98257.9563069528,0.16666666666666666,0.0,0.8333333333333334,0.0,54,164949.14969784982,0.0,164949.14969784982,0.16666666666666666,0.0,0.8333333333333334,0.0,18,57117.197383426625,0.0,57117.197383426625,0.0,0.0,1.0,0.0,10,33000.0,0.0,33000.0,0.1,0.0,0.9,0.0,4,8,0.08456000653977384,46.40194401022738,14.842423999662351,1,2,0.1104229515401041,2,6,0.10126643567139837,0,0,0.0,1,0,0.1,0.00396770492320627,0.0,295724.2957280427,295.7242957280427,13,0,87,0.13,0.0,0.87,353324.3033882291,353324.3033882291,14.842423999662351,0.08456000653977384
100,U,1,CG+IR,0.975,ok,,347660.03384633636,13.767524100003357,0.0,0.0,0.0,347660.033856751,347660.033856751,347660.03384633636,0.0,0.0,0,0,0.0,0.0,0,42648,1,13.767524100003357,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,42648,0.0,0.0,0,347660.03384633636,0.0,19,92842.62483828448,0.0,92842.62483828448,0.2631578947368421,0.0,0.7368421052631579,0.0,48,145585.13923275995,0.0,145585.13923275995,0.14583333333333334,0.0,0.8541666666666666,0.0,19,58832.26977529203,0.0,58832.26977529203,0.0,0.0,1.0,0.0,14,50400.0,0.0,50400.0,0.0,0.0,1.0,0.0,7,4,0.095225527602056,52.6023903723435,14.195733202410446,2,3,0.19789380573840373,5,1,0.1200535510661652,0,0,0.0,0,0,0.0,0.0012657044009533535,0.0,290109.76570573915,290.10976570573916,12,0,88,0.12,0.0,0.88,347660.03384633636,347660.03384633636,14.195733202410446,0.095225527602056
100,U,2,CG+IR,0.975,ok,,372177.14336459094,14.86103870000079,0.0,1.4347923008474141e-05,0.001434792300847414,372171.80339559243,372171.80339559243,372177.14336459094,0.001434792300847414,0.0,0,0,0.0,0.0,0,44467,1,14.86103870000079,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,44467,0.0,0.0,0,372177.14336459094,0.0,23,120584.91978489014,0.0,120584.91978489014,0.21739130434782608,0.0,0.782608695652174,0.0,53,169796.53876946843,0.0,169796.53876946843,0.11320754716981132,0.0,0.8867924528301887,0.0,12,38595.68481023244,0.0,38595.68481023244,0.0,0.0,1.0,0.0,12,43200.0,0.0,43200.0,0.0,0.0,1.0,0.0,6,5,0.08264117872678613,50.903799474437704,14.061638766568581,2,3,0.17278211098985874,4,2,0.08094583622475213,0,0,0.0,0,0,0.0,0.000884071768137531,0.0,309067.00858387427,309.06700858387427,11,0,89,0.11,0.0,0.89,372177.14336459094,372177.14336459094,14.061638766568581,0.08264117872678613
100,U,3,CG+IR,0.975,ok,,355012.813183289,14.563161699996272,0.0,2.322344689544829e-05,0.0023223446895448293,355004.56856207486,355004.56856207486,355012.813183289,0.0023223446895448293,0.0,0,0,0.0,0.0,0,42771,1,14.563161699996272,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,42771,0.0,0.0,0,355012.813183289,0.0,19,101292.08450550117,0.0,101292.08450550117,0.15789473684210525,0.0,0.8421052631578947,0.0,51,156417.6333231212,0.0,156417.6333231212,0.19607843137254902,0.0,0.803921568627451,0.0,18,57103.09535466676,0.0,57103.09535466676,0.0,0.0,1.0,0.0,12,40200.0,0.0,40200.0,0.08333333333333333,0.0,0.9166666666666666,0.0,4,8,0.07821337577152676,41.75692619674693,15.102190883550481,1,2,0.11331746477982205,2,6,0.09153540679090309,0,0,0.0,1,0,0.08333333333333333,0.004245760813039148,0.0,297077.1760636079,297.0771760636079,14,0,86,0.14,0.0,0.86,355012.813183289,355012.813183289,15.102190883550481,0.07821337577152676
100,U,4,CG+IR,0.975,ok,,345227.8049254284,15.543774899997516,0.0,6.179349772354053e-06,0.0006179349772354053,345225.67164207064,345225.67164207064,345227.8049254284,0.0006179349772354053,0.0,0,0,0.0,0.0,0,45126,1,15.543774899997516,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45126,0.0,0.0,0,345227.8049254284,0.0,14,66407.51730301444,0.0,66407.51730301444,0.2857142857142857,0.0,0.7142857142857143,0.0,56,178898.0064156156,0.0,178898.0064156156,0.125,0.0,0.875,0.0,10,30922.28120679865,0.0,30922.28120679865,0.0,0.0,1.0,0.0,20,69000.0,0.0,69000.0,0.05,0.0,0.95,0.0,5,5,0.0847947051164216,51.2059298280398,14.931096738519654,1,3,0.22424177058837128,3,2,0.07750153077508862,0,0,0.0,1,0,0.05,0.0023427677087234145,0.0,289155.83417190646,289.15583417190646,12,0,88,0.12,0.0,0.88,345227.8049254284,345227.8049254284,14.931096738519654,0.0847947051164216
100,U,5,CG+IR,0.975,ok,,351247.41719611204,14.956491700002516,0.0,8.565413654667496e-06,0.0008565413654667496,351244.4086166886,351244.4086166886,351247.41719611204,0.0008565413654667496,0.0,0,0,0.0,0.0,0,43663,1,14.956491700002516,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,43663,0.0,0.0,0,351247.41719611204,0.0,17,88504.6035111149,0.0,88504.6035111149,0.23529411764705882,0.0,0.7647058823529411,0.0,50,151267.6313991775,0.0,151267.6313991775,0.18,0.0,0.82,0.0,17,53875.182285819574,0.0,53875.182285819574,0.0,0.0,1.0,0.0,16,57600.0,0.0,57600.0,0.0,0.0,1.0,0.0,3,9,0.07027350166324287,39.274640921770946,14.001330175159199,1,3,0.18744845787365552,2,6,0.07681452764944288,0,0,0.0,0,0,0.0,0.0065646629212042385,0.0,292915.65388562984,292.91565388562987,13,0,87,0.13,0.0,0.87,351247.41719611204,351247.41719611204,14.001330175159199,0.07027350166324287
100,U,6,CG+IR,0.975,ok,,356658.5859327037,14.5800625999982,0.0,1.1503868951188587e-05,0.0011503868951188586,356654.4829790708,356654.4829790708,356658.5859327037,0.0011503868951188586,0.0,0,0,0.0,0.0,0,43388,1,14.5800625999982,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,43388,0.0,0.0,0,356658.5859327037,0.0,18,95326.38874959423,0.0,95326.38874959423,0.2222222222222222,0.0,0.7777777777777778,0.0,46,141520.6988832236,0.0,141520.6988832236,0.1956521739130435,0.0,0.8043478260869565,0.0,16,50811.49829988606,0.0,50811.49829988606,0.0,0.0,1.0,0.0,20,69000.0,0.0,69000.0,0.05,0.0,0.95,0.0,6,4,0.08417880647357283,45.06691360109119,14.221787177597612,1,3,0.16246432841157443,4,1,0.09768527686845528,0,0,0.0,1,0,0.05,0.004103838444914345,0.0,298827.4548747137,298.8274548747137,14,0,86,0.14,0.0,0.86,356658.5859327037,356658.5859327037,14.221787177597612,0.08417880647357283
100,U,7,CG+IR,0.975,ok,,369398.4604505121,15.677195399999619,0.0,1.3103067590901993e-05,0.0013103067590901993,369393.62019751687,369393.62019751687,369398.4604505121,0.0013103067590901993,0.0,0,0,0.0,0.0,0,45148,1,15.677195399999619,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45148,0.0,0.0,0,369398.4604505121,0.0,21,115804.89772892286,0.0,115804.89772892286,0.14285714285714285,0.0,0.8571428571428571,0.0,54,168662.46173625698,0.0,168662.46173625698,0.16666666666666666,0.0,0.8333333333333334,0.0,10,30931.100985332367,0.0,30931.100985332367,0.0,0.0,1.0,0.0,15,54000.0,0.0,54000.0,0.0,0.0,1.0,0.0,4,6,0.07335363572885518,45.53848637772421,14.525731231248457,2,1,0.12774190919479073,2,5,0.08616265703323914,0,0,0.0,0,0,0.0,0.00585833973353278,0.0,307081.7996096379,307.08179960963787,12,0,88,0.12,0.0,0.88,369398.4604505121,369398.4604505121,14.525731231248457,0.07335363572885518
100,U,8,CG+IR,0.975,ok,,364657.39485052915,15.521196100002271,0.0,2.14167596849383e-05,0.0021416759684938303,364649.5850707363,364649.5850707363,364657.39485052915,0.0021416759684938303,0.0,0,0,0.0,0.0,0,45587,1,15.521196100002271,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45587,0.0,0.0,0,364657.39485052915,0.0,19,94281.78376129398,0.0,94281.78376129398,0.2631578947368421,0.0,0.7368421052631579,0.0,61,205799.64921995535,0.0,205799.64921995535,0.08196721311475409,0.0,0.9180327868852459,0.0,9,27975.96186927982,0.0,27975.96186927982,0.0,0.0,1.0,0.0,11,36600.0,0.0,36600.0,0.09090909090909091,0.0,0.9090909090909091,0.0,6,4,0.08484925942198168,50.524810720594374,14.721935750084713,2,3,0.20096290911486928,3,1,0.06010869949205988,0,0,0.0,1,0,0.09090909090909091,0.0007293546282191698,0.0,302944.42268683744,302.9444226868374,11,0,89,0.11,0.0,0.89,364657.39485052915,364657.39485052915,14.721935750084713,0.08484925942198168
100,U,9,CG+IR,0.975,ok,,355290.16098513495,13.271839200002432,0.0,0.0,0.0,355290.16098513495,355290.16098513495,355290.16098513495,0.0,0.0,0,0,0.0,0.0,0,41005,1,13.271839200002432,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,41005,0.0,0.0,0,355290.16098513495,0.0,19,97199.31984516581,0.0,97199.31984516581,0.21052631578947367,0.0,0.7894736842105263,0.0,43,130537.98335916054,0.0,130537.98335916054,0.18604651162790697,0.0,0.813953488372093,0.0,24,77152.85778080871,0.0,77152.85778080871,0.0,0.0,1.0,0.0,14,50400.0,0.0,50400.0,0.0,0.0,1.0,0.0,3,6,0.06282466647849975,37.99182303084821,14.087264525548003,1,3,0.13036643983715407,2,3,0.08850009978939645,0,0,0.0,0,0,0.0,0.004408809913529552,0.0,296450.81673255994,296.45081673255993,12,0,88,0.12,0.0,0.88,355290.16098513495,355290.16098513495,14.087264525548003,0.06282466647849975
100,U,10,CG+IR,0.975,ok,,353324.3033882291,14.71356029999879,0.0,2.7798304513579405e-05,0.0027798304513579407,353314.4815716515,353314.4815716515,353324.3033882291,0.0027798304513579407,0.0,0,0,0.0,0.0,0,42844,1,14.71356029999879,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,42844,0.0,0.0,0,353324.3033882291,0.0,18,98257.9563069528,0.0,98257.9563069528,0.16666666666666666,0.0,0.8333333333333334,0.0,54,164949.14969784982,0.0,164949.14969784982,0.16666666666666666,0.0,0.8333333333333334,0.0,18,57117.197383426625,0.0,57117.197383426625,0.0,0.0,1.0,0.0,10,33000.0,0.0,33000.0,0.1,0.0,0.9,0.0,4,8,0.08456000653977384,46.40194401022738,14.842423999662351,1,2,0.1104229515401041,2,6,0.10126643567139837,0,0,0.0,1,0,0.1,0.00396770492320627,0.0,295724.2957280427,295.7242957280427,13,0,87,0.13,0.0,0.87,353324.3033882291,353324.3033882291,14.842423999662351,0.08456000653977384
100,U,1,CG+IR,1.0,ok,,347660.03384633636,13.788036900004954,0.0,0.0,0.0,347660.033856751,347660.033856751,347660.03384633636,0.0,0.0,0,0,0.0,0.0,0,42648,1,13.788036900004954,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,42648,0.0,0.0,0,347660.03384633636,0.0,19,92842.62483828448,0.0,92842.62483828448,0.2631578947368421,0.0,0.7368421052631579,0.0,48,145585.13923275995,0.0,145585.13923275995,0.14583333333333334,0.0,0.8541666666666666,0.0,19,58832.26977529203,0.0,58832.26977529203,0.0,0.0,1.0,0.0,14,50400.0,0.0,50400.0,0.0,0.0,1.0,0.0,7,4,0.095225527602056,52.6023903723435,14.195733202410446,2,3,0.19789380573840373,5,1,0.1200535510661652,0,0,0.0,0,0,0.0,0.0012657044009533535,0.0,290109.76570573915,290.10976570573916,12,0,88,0.12,0.0,0.88,347660.03384633636,347660.03384633636,14.195733202410446,0.095225527602056
100,U,2,CG+IR,1.0,ok,,372177.14336459094,14.935217300000659,0.0,1.4347923008474141e-05,0.001434792300847414,372171.80339559243,372171.80339559243,372177.14336459094,0.001434792300847414,0.0,0,0,0.0,0.0,0,44467,1,14.935217300000659,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,44467,0.0,0.0,0,372177.14336459094,0.0,23,120584.91978489014,0.0,120584.91978489014,0.21739130434782608,0.0,0.782608695652174,0.0,53,169796.53876946843,0.0,169796.53876946843,0.11320754716981132,0.0,0.8867924528301887,0.0,12,38595.68481023244,0.0,38595.68481023244,0.0,0.0,1.0,0.0,12,43200.0,0.0,43200.0,0.0,0.0,1.0,0.0,6,5,0.08264117872678613,50.903799474437704,14.061638766568581,2,3,0.17278211098985874,4,2,0.08094583622475213,0,0,0.0,0,0,0.0,0.000884071768137531,0.0,309067.00858387427,309.06700858387427,11,0,89,0.11,0.0,0.89,372177.14336459094,372177.14336459094,14.061638766568581,0.08264117872678613
100,U,3,CG+IR,1.0,ok,,355012.813183289,14.849489000000176,0.0,2.322344689544829e-05,0.0023223446895448293,355004.56856207486,355004.56856207486,355012.813183289,0.0023223446895448293,0.0,0,0,0.0,0.0,0,42771,1,14.849489000000176,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,42771,0.0,0.0,0,355012.813183289,0.0,19,101292.08450550117,0.0,101292.08450550117,0.15789473684210525,0.0,0.8421052631578947,0.0,51,156417.6333231212,0.0,156417.6333231212,0.19607843137254902,0.0,0.803921568627451,0.0,18,57103.09535466676,0.0,57103.09535466676,0.0,0.0,1.0,0.0,12,40200.0,0.0,40200.0,0.08333333333333333,0.0,0.9166666666666666,0.0,4,8,0.07821337577152676,41.75692619674693,15.102190883550481,1,2,0.11331746477982205,2,6,0.09153540679090309,0,0,0.0,1,0,0.08333333333333333,0.004245760813039148,0.0,297077.1760636079,297.0771760636079,14,0,86,0.14,0.0,0.86,355012.813183289,355012.813183289,15.102190883550481,0.07821337577152676
100,U,4,CG+IR,1.0,ok,,345227.8049254284,15.952371100000164,0.0,6.179375201590325e-06,0.0006179375201590325,345225.67163329176,345225.67163329176,345227.8049254284,0.0006179375201590325,0.0,0,0,0.0,0.0,0,45126,1,15.952371100000164,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45126,0.0,0.0,0,345227.8049254284,0.0,14,66407.51730301444,0.0,66407.51730301444,0.2857142857142857,0.0,0.7142857142857143,0.0,56,178898.0064156156,0.0,178898.0064156156,0.125,0.0,0.875,0.0,10,30922.28120679865,0.0,30922.28120679865,0.0,0.0,1.0,0.0,20,69000.0,0.0,69000.0,0.05,0.0,0.95,0.0,5,5,0.0847947051164216,51.2059298280398,14.931096738519654,1,3,0.22424177058837128,3,2,0.07750153077508862,0,0,0.0,1,0,0.05,0.0023427677087234145,0.0,289155.83417190646,289.15583417190646,12,0,88,0.12,0.0,0.88,345227.8049254284,345227.8049254284,14.931096738519654,0.0847947051164216
100,U,5,CG+IR,1.0,ok,,351247.41719611204,15.201225799995882,0.0,8.565413654667496e-06,0.0008565413654667496,351244.4086166886,351244.4086166886,351247.41719611204,0.0008565413654667496,0.0,0,0,0.0,0.0,0,43663,1,15.201225799995882,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,43663,0.0,0.0,0,351247.41719611204,0.0,17,88504.6035111149,0.0,88504.6035111149,0.23529411764705882,0.0,0.7647058823529411,0.0,50,151267.6313991775,0.0,151267.6313991775,0.18,0.0,0.82,0.0,17,53875.182285819574,0.0,53875.182285819574,0.0,0.0,1.0,0.0,16,57600.0,0.0,57600.0,0.0,0.0,1.0,0.0,3,9,0.07027350166324287,39.274640921770946,14.001330175159199,1,3,0.18744845787365552,2,6,0.07681452764944288,0,0,0.0,0,0,0.0,0.0065646629212042385,0.0,292915.65388562984,292.91565388562987,13,0,87,0.13,0.0,0.87,351247.41719611204,351247.41719611204,14.001330175159199,0.07027350166324287
100,U,6,CG+IR,1.0,ok,,356658.5859327037,14.760074999998324,0.0,1.1503868951188587e-05,0.0011503868951188586,356654.4829790708,356654.4829790708,356658.5859327037,0.0011503868951188586,0.0,0,0,0.0,0.0,0,43388,1,14.760074999998324,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,43388,0.0,0.0,0,356658.5859327037,0.0,18,95326.38874959423,0.0,95326.38874959423,0.2222222222222222,0.0,0.7777777777777778,0.0,46,141520.6988832236,0.0,141520.6988832236,0.1956521739130435,0.0,0.8043478260869565,0.0,16,50811.49829988606,0.0,50811.49829988606,0.0,0.0,1.0,0.0,20,69000.0,0.0,69000.0,0.05,0.0,0.95,0.0,6,4,0.08417880647357283,45.06691360109119,14.221787177597612,1,3,0.16246432841157443,4,1,0.09768527686845528,0,0,0.0,1,0,0.05,0.004103838444914345,0.0,298827.4548747137,298.8274548747137,14,0,86,0.14,0.0,0.86,356658.5859327037,356658.5859327037,14.221787177597612,0.08417880647357283
100,U,7,CG+IR,1.0,ok,,369398.4604505121,15.909290400006284,0.0,1.3103067590901993e-05,0.0013103067590901993,369393.62019751687,369393.62019751687,369398.4604505121,0.0013103067590901993,0.0,0,0,0.0,0.0,0,45148,1,15.909290400006284,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45148,0.0,0.0,0,369398.4604505121,0.0,21,115804.89772892286,0.0,115804.89772892286,0.14285714285714285,0.0,0.8571428571428571,0.0,54,168662.46173625698,0.0,168662.46173625698,0.16666666666666666,0.0,0.8333333333333334,0.0,10,30931.100985332367,0.0,30931.100985332367,0.0,0.0,1.0,0.0,15,54000.0,0.0,54000.0,0.0,0.0,1.0,0.0,4,6,0.07335363572885518,45.53848637772421,14.525731231248457,2,1,0.12774190919479073,2,5,0.08616265703323914,0,0,0.0,0,0,0.0,0.00585833973353278,0.0,307081.7996096379,307.08179960963787,12,0,88,0.12,0.0,0.88,369398.4604505121,369398.4604505121,14.525731231248457,0.07335363572885518
100,U,8,CG+IR,1.0,ok,,364657.39485052915,15.893823899998097,0.0,2.14167596849383e-05,0.0021416759684938303,364649.5850707363,364649.5850707363,364657.39485052915,0.0021416759684938303,0.0,0,0,0.0,0.0,0,45587,1,15.893823899998097,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,45587,0.0,0.0,0,364657.39485052915,0.0,19,94281.78376129398,0.0,94281.78376129398,0.2631578947368421,0.0,0.7368421052631579,0.0,61,205799.64921995535,0.0,205799.64921995535,0.08196721311475409,0.0,0.9180327868852459,0.0,9,27975.96186927982,0.0,27975.96186927982,0.0,0.0,1.0,0.0,11,36600.0,0.0,36600.0,0.09090909090909091,0.0,0.9090909090909091,0.0,6,4,0.08484925942198168,50.524810720594374,14.721935750084713,2,3,0.20096290911486928,3,1,0.06010869949205988,0,0,0.0,1,0,0.09090909090909091,0.0007293546282191698,0.0,302944.42268683744,302.9444226868374,11,0,89,0.11,0.0,0.89,364657.39485052915,364657.39485052915,14.721935750084713,0.08484925942198168
100,U,9,CG+IR,1.0,ok,,355290.16098513495,13.618304600000556,0.0,0.0,0.0,355290.16098513495,355290.16098513495,355290.16098513495,0.0,0.0,0,0,0.0,0.0,0,41005,1,13.618304600000556,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,41005,0.0,0.0,0,355290.16098513495,0.0,19,97199.31984516581,0.0,97199.31984516581,0.21052631578947367,0.0,0.7894736842105263,0.0,43,130537.98335916054,0.0,130537.98335916054,0.18604651162790697,0.0,0.813953488372093,0.0,24,77152.85778080871,0.0,77152.85778080871,0.0,0.0,1.0,0.0,14,50400.0,0.0,50400.0,0.0,0.0,1.0,0.0,3,6,0.06282466647849975,37.99182303084821,14.087264525548003,1,3,0.13036643983715407,2,3,0.08850009978939645,0,0,0.0,0,0,0.0,0.004408809913529552,0.0,296450.81673255994,296.45081673255993,12,0,88,0.12,0.0,0.88,355290.16098513495,355290.16098513495,14.087264525548003,0.06282466647849975
100,U,10,CG+IR,1.0,ok,,353324.3033882291,15.244873100004042,0.0,2.7798304513579405e-05,0.0027798304513579407,353314.4815716515,353314.4815716515,353324.3033882291,0.0027798304513579407,0.0,0,0,0.0,0.0,0,42844,1,15.244873100004042,full_pricing_converged,Full-CG LP-IP gap,True,True,False,,0,,0.0,simops,Optimal,Optimal,True,1,0,0,42844,0.0,0.0,0,353324.3033882291,0.0,18,98257.9563069528,0.0,98257.9563069528,0.16666666666666666,0.0,0.8333333333333334,0.0,54,164949.14969784982,0.0,164949.14969784982,0.16666666666666666,0.0,0.8333333333333334,0.0,18,57117.197383426625,0.0,57117.197383426625,0.0,0.0,1.0,0.0,10,33000.0,0.0,33000.0,0.1,0.0,0.9,0.0,4,8,0.08456000653977384,46.40194401022738,14.842423999662351,1,2,0.1104229515401041,2,6,0.10126643567139837,0,0,0.0,1,0,0.1,0.00396770492320627,0.0,295724.2957280427,295.7242957280427,13,0,87,0.13,0.0,0.87,353324.3033882291,353324.3033882291,14.842423999662351,0.08456000653977384
